"ProductReference","Name","PrimaryCategory","CurrencyCode","CurrencyDescription","LegalStructure","ClosedToInvestDate","ReopenToInvestDate","InceptionDate","PerformanceStartDate","PerformanceEndDate","GrossNett","InitialNAV","InitialSharePrice","Guaranteed","NavROR","MinimumInvestment","ManagementFee","IncentiveFee","ManagementFeePayablePeriod","HighWaterMark","ShareEqualisationMethod","Leveraged","MaxLeverage","AvgLeverage","Futures","Derivatives","Margin","FXCredit","PersonalCapital","PersonalCapitalAmount","CurrencyExposure","OpenEnded","OpenToPublic","InvestsInManagedAccounts","InvestsInOtherFunds","AcceptsManagedAccounts","ManagedAccountsMinAmount","TrackingFrequency","SubscriptionFrequency","RedemptionFrequency","RedemptionNoticePeriod","LockUpPeriod","LockUpComment","PayOutPeriod","PayOutComment","AuditDate","RegisteredInvestmentAdviser","DomicileState","DomicileCountry"
115705,"Elizabeth Park Capital Event Driven","Event Driven","USD","US Dollar","Limited Partnership",,,2016-02-01 00:00:00,2017-10-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",500000,1,20,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,12,"1 Year with 25% investor level gate in year 2",0,"90-day notice; Quarterly",2018-12-31 00:00:00,0,,"United States"
115865,"Luxembourg Life D EUR","Other","EUR","Euro","LU - SIF - FCP",,,2013-04-01 00:00:00,2018-05-23 00:00:00,2019-09-30 00:00:00,"N",,,,"N",125000,,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Quarterly",,12,"",30,"",2018-12-31 00:00:00,0,,"Luxembourg"
115875,"Picton Mahoney Income Opportunities Cl UA USD Hgd","Other","USD","US Dollar","CA - Trust",,,2015-01-30 00:00:00,2017-10-12 00:00:00,2019-10-31 00:00:00,"N",,,,"N",25000,2,20,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Weekly",,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
116015,"Picton Mahoney Income Opportunities Cl UF USD Hgd","Other","USD","US Dollar","CA - Trust",,,2015-01-30 00:00:00,2017-10-12 00:00:00,2019-10-31 00:00:00,"N",,,,"N",25000,1,20,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Weekly",,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
116062,"Titan Global Equity Offshore Ltd C USD","Fund of Funds","USD","US Dollar","CA - Ltd Partnership",,,2007-01-01 00:00:00,2017-10-12 00:00:00,2019-09-30 00:00:00,"N",,,,"N",250000,1,0,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Quarterly",,0,"No lockup period.",0,"No payout period.",2018-12-31 00:00:00,0,,"Cayman Islands"
116066,"FQS Alternatives Multi Manager Multi Strategy LP","Fund of Funds","USD","US Dollar","Limited Partnership",,,2010-02-01 00:00:00,2017-11-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,0.5,7.5,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,1,25000000,,,,,0,"No Lockup Period",30,"No Payout Comment",2018-12-31 00:00:00,0,,"United States"
116067,"FQS Alternatives Multi Mngr Quant LP","Fund of Funds","USD","US Dollar","Limited Partnership",,,2016-07-01 00:00:00,2017-11-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,0.75,10,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,1,25000000,,,,,0,"No Lockup Period",30,"No Payout Comment",2018-12-31 00:00:00,0,,"United States"
116197,"36ONE SNN Retail Hedge Fund","Long/Short Equity Hedge","ZAR","South African Rand","KY - Collective Invt Scheme",,,2006-04-03 00:00:00,2017-11-17 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,1,0,1,,,0,0,0,0,1,30,1,1,1,0,,1,,,"Daily","Daily",,0,"No Lock-up",30,"",2018-12-31 00:00:00,1,,"South Africa"
116198,"36ONE SNN QI Hedge Fund","Long/Short Equity Hedge","ZAR","South African Rand","KY - Collective Invt Scheme",,,2006-04-03 00:00:00,2017-11-16 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,1,20,"Annual",1,0,1,,,0,0,0,0,1,30,1,1,1,0,,1,1000000,,"Monthly","Monthly",,0,"No Lock-up",30,"",2018-12-31 00:00:00,1,,"South Africa"
116200,"Multi Strategy SICAV Trend I EUR Cap","Fund of Funds","EUR","Euro","LU - SICAV - Part 2",,,2005-01-03 00:00:00,2019-10-01 00:00:00,2019-08-31 00:00:00,"N",,,,"N",5000,0.015,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"NO Lockup",4,"",2018-12-30 00:00:00,0,,"Luxembourg"
116231,"Adar Macro Fund Ltd","Emerging Markets","USD","US Dollar","Limited Partnership",,,2013-06-11 00:00:00,2017-10-19 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,2,20,"Monthly",1,0,1,,,0,0,0,0,1,,0,0,0,0,,0,,,"Monthly","Monthly",,6,"Lock-up period of 6 months",30,"",2018-12-31 00:00:00,0,,"Cayman Islands"
116235,"Applecart Loan Fund","Other","SGD","Singapore Dollar",,,,2017-12-01 00:00:00,2017-10-24 00:00:00,2019-09-30 00:00:00,"N",,,,"N",200000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,1,,"Singapore"
116236,"Sanlam Centre Sub-Saharan Africa Equity Ltd","Emerging Markets","USD","US Dollar","Closed Ended Investment Co",,,2008-07-31 00:00:00,2017-10-18 00:00:00,2019-09-30 00:00:00,"N",,,,"N",5000000,1.5,15,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Quarterly",,12,"Subject to the redemption schedule set forth and the provisions regarding Designated Investments, a Shareholder may request the redemption of all or any of its Shares as of the last Business Day of any calendar quarter falling on or after the 12-month ann",0,"A Redemption Request received by the Company in respect of any Redemption Date will be effective, and the Shareholder will be redeemed in accordance with, the following schedule:",2018-12-31 00:00:00,0,,"Cayman Islands"
116242,"Accumulus Emerging Managers Fund LP","Fund of Funds","USD","US Dollar","Limited Partnership",,,2012-08-01 00:00:00,2017-10-30 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,0,0,0,,,0,0,0,0,1,1000000,0,1,0,0,,0,,,"Monthly","Quarterly",,12,"Soft lock-up with 5% early redemption fee",30,"",2018-12-31 00:00:00,1,,"United States"
116330,"UFG Special Situations USD","Multi-Strategy","USD","US Dollar","Limited Partnership",,,2013-08-29 00:00:00,2017-10-19 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,2,20,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"Lockup Period Undisclosed",,"Payout Period Undsiclosed",2018-12-31 00:00:00,0,,"Cayman Islands"
116358,"Deer Park Road SBF Opportunities Fund Ltd","Long/Short Equity Hedge","USD","US Dollar","Limited Liability Company",,,2015-07-01 00:00:00,2017-12-01 00:00:00,2019-07-31 00:00:00,"N",,,,"N",1000000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"No Lockup Period",,"Payout Period Undisclosed",2018-12-31 00:00:00,0,,"Cayman Islands"
116766,"Peak Core Strategies A","Other","SEK","Swedish Krona","SE - Specialfond",,,2012-08-01 00:00:00,2015-09-22 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,1,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Not Defined","Monthly",,0,"Undisclosed",,"Undisclosed",2018-12-31 00:00:00,0,,"Sweden"
116767,"Peak Core Strategies B","Other","SEK","Swedish Krona","SE - Specialfond",,,2015-06-30 00:00:00,2016-01-21 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,1,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Not Defined","Monthly",,0,"Undisclosed",,"Undisclosed",2018-12-31 00:00:00,0,,"Sweden"
116777,"Deer Park Road STS Partners LP I USD","Other","USD","US Dollar","Limited Partnership",,,2008-05-01 00:00:00,2017-10-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,1,25,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Quarterly",,12,"Lockup Period is 12 months",0,"No Payout Period",2018-12-31 00:00:00,1,,"United States"
116785,"Tantallon India Fund","Long/Short Equity Hedge","USD","US Dollar","Exempted Company",,,2015-09-01 00:00:00,2017-10-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",5000000,1.5,12.5,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Quarterly","Quarterly",,0,"No lockup period.",0,"No payout period.",2018-12-31 00:00:00,0,,"Mauritius"
116820,"Sellar Development Fund - Class C CHF Shares","Global Macro","CHF","Swiss Franc","SICAV",,,2017-09-29 00:00:00,2017-10-26 00:00:00,2019-08-31 00:00:00,"N",,,,"N",87000,,20,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Malta"
116849,"Fourthstone Master Opportunity Ltd","Long/Short Equity Hedge","USD","US Dollar","Limited Corporation",,,2014-01-02 00:00:00,2018-01-24 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,1,0,1,,,0,0,1,0,1,,0,1,0,0,,0,,,,,,12,"5% penalty fee for early redemption",45,"",2018-12-31 00:00:00,1,,"Cayman Islands"
116862,"MegaTrust Yangtze Fund IV - Regular Class","Long/Short Equity Hedge","USD","US Dollar","AE - Open-ended Fund",,,2017-07-31 00:00:00,2017-10-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",500000,1.5,15,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,24,"Lockup Period is 24 months",,"Payout Period Undisclosed",2018-12-31 00:00:00,0,,"Cayman Islands"
116866,"Cheyne Global Equity Fund MA USD","Long/Short Equity Hedge","USD","US Dollar","Limited Partnership",,,2015-07-01 00:00:00,2018-07-12 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,1,,,0,0,0,0,0,,0,1,0,0,,0,,,"Monthly","Monthly",,0,"Lockup Period undisclosed",30,"",2018-12-31 00:00:00,0,,"Cayman Islands"
116920,"Ortus Aggressive Fund","Global Macro","USD","US Dollar","Exempted Limited Liability Co",,,2004-03-18 00:00:00,2017-10-30 00:00:00,2019-09-30 00:00:00,"N",,,,"N",250000,0,,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Quarterly",,0,"None",0,"None",2018-12-31 00:00:00,0,,"Cayman Islands"
116921,"Accumulus Fund USD","Multi-Strategy","USD","US Dollar","Exempted Company",,,2009-07-01 00:00:00,2018-10-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,1,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No Lock-up",30,"",2018-12-31 00:00:00,1,,"Cayman Islands"
116922,"Accumulus Fund LP","Multi-Strategy","USD","US Dollar","Limited Partnership",,,2001-09-03 00:00:00,2018-10-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,1,0,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No Lock-up",45,"",2018-12-31 00:00:00,1,,"United States"
116941,"AFR Concentrated Value LP","Long/Short Equity Hedge","USD","US Dollar","Limited Partnership",,,2010-09-30 00:00:00,2018-09-11 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,0,0,0,,,0,0,0,0,0,,0,1,0,0,,1,2000000,,"Monthly","Quarterly",,12,"",,"Initial Payout: 90% Final Payout: 10%",2018-12-31 00:00:00,0,,"United States"
116942,"AFR Value Partners LP","Event Driven","USD","US Dollar","Limited Partnership",,,2010-08-02 00:00:00,2019-04-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",0,,,,1,0,0,,,0,0,0,0,1,500000,0,1,1,0,,1,2000000,,"Monthly","Quarterly",,12,"",,"Undisclosed",2018-12-31 00:00:00,1,,"United States"
116947,"LionGuard Opportunities LP Class S","Long/Short Equity Hedge","CAD","Canadian Dollar","CA - Ltd Partnership",,,2014-10-01 00:00:00,2017-11-06 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,1.5,20,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
117026,"Aeronautics Fund USD","Other","USD","US Dollar","AE - Open-ended Fund",,,2012-06-29 00:00:00,2018-12-04 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,1,0,0,,,0,0,0,0,1,100000,0,1,0,0,,0,,,"Quarterly","Quarterly",,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
117254,"Hillsdale Global Equity Fund Class A","Long/Short Equity Hedge","CAD","Canadian Dollar","CA - Trust",,,2006-10-17 00:00:00,2018-07-17 00:00:00,2019-10-31 00:00:00,"N",,,,"N",50000,2,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"",,"",2018-11-30 00:00:00,0,,"Canada"
118277,"Key Multi-Manager Hedged - Diversified USD A","Multi-Strategy","USD","US Dollar","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118278,"Key Multi-Manager Hedged - Diversified USD H","Multi-Strategy","USD","US Dollar","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118279,"Key Multi-Manager Hedged - Diversified USD X","Multi-Strategy","USD","US Dollar","Exempted Limited Liability Co",,,2014-04-30 00:00:00,2018-07-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118280,"Key Multi-Manager Hedged - Diversified EUR A","Multi-Strategy","EUR","Euro","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118281,"Key Multi-Manager Hedged - Diversified EUR H","Multi-Strategy","EUR","Euro","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118282,"Key Multi-Manager Hedged - Diversified CHF A","Multi-Strategy","CHF","Swiss Franc","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118283,"Key Multi-Manager Hedged - Diversified CHF H","Multi-Strategy","CHF","Swiss Franc","Exempted Limited Liability Co",,,2016-11-30 00:00:00,2018-07-26 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118284,"Key Multi-Manager Hedged - Diversified GBP A","Multi-Strategy","GBP","British Pound Sterling","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118285,"Key Multi-Manager Hedged - Diversified SGD A","Multi-Strategy","SGD","Singapore Dollar","Exempted Limited Liability Co",,,2013-06-28 00:00:00,2018-07-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",50000,0.9,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",0,"",2018-12-31 00:00:00,0,,"Cayman Islands"
118451,"Marshall Wace Global Opportunities B USD NI","Long/Short Equity Hedge","USD","US Dollar","OEIC",,,2011-10-03 00:00:00,2018-07-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"Undisclosed.",10,"",2018-12-31 00:00:00,0,,"Ireland"
118452,"Marshall Wace Global Opportunities B EUR NI","Long/Short Equity Hedge","EUR","Euro","OEIC",,,2010-05-06 00:00:00,2018-05-04 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No lockup.",10,"",2018-12-31 00:00:00,0,,"Ireland"
118453,"Marshall Wace Global Opportunities A USD NV","Long/Short Equity Hedge","USD","US Dollar","OEIC",,,2012-08-01 00:00:00,2018-05-04 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No lockup.",10,"",2018-12-31 00:00:00,0,,"Ireland"
118612,"Hellebore Credit Arbitrage Fund B EUR","Fixed Income Arbitrage","EUR","Euro","LU - SIF - SICAV",,,2016-01-01 00:00:00,2019-05-20 00:00:00,2019-09-30 00:00:00,"N",,,,"N",125000,,,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No Lockup Period",3,"",2018-12-31 00:00:00,0,,"Luxembourg"
118613,"Hellebore Credit Arbitrage Fund B USD","Fixed Income Arbitrage","USD","US Dollar","LU - SIF - SICAV",,,2015-05-29 00:00:00,2019-08-21 00:00:00,2019-09-30 00:00:00,"N",,,,"N",175000,2,20,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No Lockup Period",3,"",2018-12-31 00:00:00,0,,"Luxembourg"
118614,"Hellebore Credit Arbitrage Fund A USD","Fixed Income Arbitrage","USD","US Dollar","LU - SIF - SICAV",,,2014-06-30 00:00:00,2019-08-21 00:00:00,2019-09-30 00:00:00,"N",,,,"N",175000,2,20,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No Lockup Period",3,"",2018-12-31 00:00:00,0,,"Luxembourg"
118700,"Barnegat Investments Limited Red Part B SHS","Fixed Income Arbitrage","USD","US Dollar","Limited Corporation",,,2001-01-01 00:00:00,2019-01-29 00:00:00,2018-12-31 00:00:00,"N",,,,"N",1000000,,,,1,0,1,,,1,1,1,1,1,1000000,1,1,1,0,,0,,,"Monthly","Monthly",,9,"",270,"Up to 25% of the investor’s total holding may be redeemed in one month, up to a further 25% in three months, the next 25% in six months, and the last 25% in nine months",2018-12-31 00:00:00,1,,"Bermuda"
119175,"Insight Fund- Third Eye Capital Credit Opp Fund","Other","USD","US Dollar","LU - SIF - SICAV",,,2010-05-03 00:00:00,2018-11-28 00:00:00,2019-08-31 00:00:00,"N",,,,"N",250000,,,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,12,"",0,"No payout period.",2018-12-31 00:00:00,0,,"Luxembourg"
119391,"GAM Diversity Strategic C USD","Fund of Funds","USD","US Dollar","OEIC",,,2003-07-21 00:00:00,2018-09-11 00:00:00,2019-09-30 00:00:00,"N",,,,"N",25000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Weekly","Monthly",,0,"",0,"",2019-09-30 00:00:00,0,,"Virgin Islands (British)"
119792,"GAM Diversity Non-Voting USD","Fund of Funds","USD","US Dollar","OEIC",,,2002-07-29 00:00:00,2019-01-29 00:00:00,2019-09-30 00:00:00,"N",,,,"N",25000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Weekly","Monthly",,0,"",0,"",2019-09-30 00:00:00,0,,"Virgin Islands (British)"
119980,"Carnegie Fund III","Undefined",,,"LU - SICAV - Part 2",,,,2007-05-07 00:00:00,,"N",,,,"N",,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2013-12-31 00:00:00,0,,"Luxembourg"
120377,"EnTrustPermal Fixed Income Holdings N.V. GBP N","Fund of Funds","GBP","British Pound Sterling","Open Ended Investment Scheme",,,2009-03-31 00:00:00,2018-08-10 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"Was not confirmed by FMC",,"Not confirmed by FMC",2018-12-31 00:00:00,0,,"Virgin Islands (British)"
130461,"BMO Euro Liquidity Plus Fund","Undefined","EUR","Euro","LU - SIF - FCP",,,2012-03-14 00:00:00,2018-12-13 00:00:00,2019-10-31 00:00:00,"N",,,,"N",1000000,0.01,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Luxembourg"
132938,"Sun Life Opportunistic Fixed Income Series A","Undefined","CAD","Canadian Dollar","CA - Trust",,,2016-06-06 00:00:00,2016-06-07 00:00:00,2019-10-31 00:00:00,"N",,,,"N",500,1.55,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
132939,"Sun Life Opportunistic Fixed Income Series O","Undefined","CAD","Canadian Dollar","CA - Trust",,,2016-06-06 00:00:00,2016-06-07 00:00:00,2019-10-31 00:00:00,"N",,,,"N",100000,0.8,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
132940,"Sun Life Opportunistic Fixed Income Series F","Undefined","CAD","Canadian Dollar","CA - Trust",,,2016-06-06 00:00:00,2016-06-07 00:00:00,2019-10-31 00:00:00,"N",,,,"N",500,0.8,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Canada"
133232,"Signet Global Multi Strategy CHF","Fund of Funds","CHF","Swiss Franc","Segregated Portfolio Company",,,2016-01-04 00:00:00,2017-11-08 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,1.5,5,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"No lockup",0,"No payout",2019-06-30 00:00:00,0,,"Virgin Islands (British)"
133298,"SPARX Korea LS Fund","Long/Short Equity Hedge","USD","US Dollar","Limited Corporation",,,2017-04-27 00:00:00,2017-11-15 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,1,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"No lockup period.",0,"No payout period.",2018-12-31 00:00:00,0,,"Cayman Islands"
133327,"Incentive Active Value F USD","Long/Short Equity Hedge","USD","US Dollar","Open-ended fund",,,2016-11-01 00:00:00,2019-04-25 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,,,,1,1,1,,,0,0,0,0,1,,0,1,0,0,,1,,,"Monthly","Quarterly",,0,"Lockup Period Undisclosed",,"Payout Period Undisclosed",2018-12-31 00:00:00,0,,"Ireland"
133332,"Cheyne Global Equity Fund MB EUR","Long/Short Equity Hedge","EUR","Euro","Limited Partnership",,,2017-05-31 00:00:00,2018-10-11 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,1,,,0,0,0,0,0,,0,1,0,0,,0,,,"Monthly","Monthly",,0,"Lockup Period undisclosed",30,"",2018-12-31 00:00:00,0,,"Cayman Islands"
133333,"Cheyne Global Equity Fund MC GBP","Long/Short Equity Hedge","GBP","British Pound Sterling","Limited Partnership",,,2018-08-01 00:00:00,2018-10-11 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,1,,,0,0,0,0,0,,0,1,0,0,,0,,,"Monthly","Monthly",,0,"Lockup Period undisclosed",30,"",2018-12-31 00:00:00,0,,"Cayman Islands"
133342,"Helium Rising Stars Fund Ltd CHF","Event Driven","CHF","Swiss Franc","Exempted Company",,,2014-01-10 00:00:00,2019-02-01 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,1.5,15,,1,0,1,,,0,0,0,0,0,,0,1,0,0,,0,,,"Monthly","Monthly",,0,"No lockup.",20,"",2018-12-31 00:00:00,0,,"Cayman Islands"
133343,"Hix Capital SPC Fund A USD","Long/Short Equity Hedge","USD","US Dollar","Segregated Portfolio Company",,,2016-09-15 00:00:00,2018-05-15 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,1,0,0,,,0,0,0,0,0,,0,1,0,0,,1,,,"Monthly","Monthly",,0,"No Lockup Period",,"Payout Period undisclosed",2018-12-30 00:00:00,0,,"Cayman Islands"
133599,"Cheyne Real Estate Debt Fund Inc A3 USD","Other","USD","US Dollar","Exempted Limited Partnership",,,2011-08-01 00:00:00,2019-03-12 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,0,0,1,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"Lockup Period undisclosed",30,"",2018-12-31 00:00:00,0,,"Cayman Islands"
133600,"Warwyck Athlaas L Participating Shares","Fund of Funds","EUR","Euro","Open-ended fund",,,2017-06-01 00:00:00,2017-11-20 00:00:00,2019-10-31 00:00:00,"N",,,,"N",100000,,30,,1,1,0,,,0,0,0,0,0,,1,1,1,0,,0,,,,,,1,"",15,"",2018-12-31 00:00:00,1,,"Mauritius"
133635,"Gatehurst Capital LP","Other","USD","US Dollar","Limited Partnership",,,2012-10-01 00:00:00,2017-12-06 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,,,,1,0,1,,,0,0,0,0,1,100000,0,1,1,0,,1,250000,,,,,0,"No Lockup Comment",90,"No Payout Comment",2018-12-31 00:00:00,0,,"United States"
133652,"Blue Quadrant Capital Growth Prescient RI Hedge","Multi-Strategy","ZAR","South African Rand","Unit trust",,,2011-05-02 00:00:00,2017-11-28 00:00:00,2019-09-30 00:00:00,"N",,,,"N",25000,,,,0,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"Undisclosed",,"Undisclosed",2018-12-31 00:00:00,0,,"South Africa"
133653,"Penjing Asia Beta Select Segregated Portfolio","Fund of Funds","USD","US Dollar","Segregated Portfolio Company",,,2011-10-31 00:00:00,2017-11-21 00:00:00,2019-09-30 00:00:00,"N",,,,"N",1000000,0.875,7,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,"Monthly","Monthly",,0,"Undisclosed",,"Undisclosed",2018-12-31 00:00:00,0,,"Cayman Islands"
133718,"PSF - New Energy Fund A EUR","Other","EUR","Euro","SICAV",,,2016-09-30 00:00:00,2019-09-16 00:00:00,2019-06-30 00:00:00,"N",,,,"N",100000,,20,,1,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,,,,,0,"",,"",2018-12-31 00:00:00,0,,"Malta"
133732,"RVX Global Opportunity Fund Ltd","Multi-Strategy","USD","US Dollar","Limited Partnership",,,2016-01-01 00:00:00,2017-11-23 00:00:00,2019-09-30 00:00:00,"N",,,,"N",100000,1.5,20,,1,0,0,,,0,0,0,0,0,,0,0,0,1,,0,,,,,,0,"",12,"",2018-12-31 00:00:00,1,,"Cayman Islands"
