"ProductReference","CompanyID","CompanyName","CompanyTypeID","CompanyType","Sequence","Address1","Address2","Address3","CityName","StateName","Zip","CountryName","Phone1","Phone2","Fax1","Fax2","MainEmail","WebAddress"
111868,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
111907,88456,"Typhon Capital Management LLC",1,"Management Firm",1,"190 S. LaSalle St.","#3000","","Chicago","Illinois","60654","United States","+1 312 836 1180","","+1 312 577 0954","","info@typhoncap.com",""
111907,88456,"Typhon Capital Management LLC",2,"Investment Advisor",1,"190 S. LaSalle St.","#3000","","Chicago","Illinois","60654","United States","+1 312 836 1180","","+1 312 577 0954","","info@typhoncap.com",""
112047,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112048,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112049,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112050,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112052,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112053,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112054,10,"N/A",2,"Investment Advisor",1,"","","","None","None","","None","","","","","",""
112086,84567,"Swiss Asia Financial Services Pte Ltd",1,"Management Firm",1,"8 Temasek Boulevard","#43-01 Suntec City Tower Three","","None","","038988","Singapore","+65 6887 5790","","+65-68875767","","info@swiss-asiafinance.com","www.swiss-asiafinance.com"
112086,84567,"Swiss Asia Financial Services Pte Ltd",2,"Investment Advisor",1,"8 Temasek Boulevard","#43-01 Suntec City Tower Three","","None","","038988","Singapore","+65 6887 5790","","+65-68875767","","info@swiss-asiafinance.com","www.swiss-asiafinance.com"
112140,82849,"Penjing Asset Management Limited",1,"Management Firm",1,"P.O. Box 908","Mary Street","","George Town","None","","Cayman Islands","+852 352 113 30","+852 352 119 91","+852 352 113 28","","info@penjing-am.com","http://www.penjing-am.com/what_is_penjing.aspx"
112140,90683,"Gottex Penjing Asset Management",2,"Investment Advisor",1,"Suite 2602, 26/F Henley Building","5 Queen?s Road Central","","Hong Kong","","","Hong Kong","","","","","",""
112228,83980,"Reichmuth & Co Investmentfonds AG",1,"Management Firm",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112228,83980,"Reichmuth & Co Investmentfonds AG",2,"Investment Advisor",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112229,83980,"Reichmuth & Co Investmentfonds AG",1,"Management Firm",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112229,83980,"Reichmuth & Co Investmentfonds AG",2,"Investment Advisor",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112230,83980,"Reichmuth & Co Investmentfonds AG",1,"Management Firm",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112230,83980,"Reichmuth & Co Investmentfonds AG",2,"Investment Advisor",1,"Ruetligasse 1","","","Luzern","None","CH-6003","Switzerland","+41 41 249 4999","","+41 41 249 4998","","investmentfonds@reichmuthco.ch",""
112240,83459,"Adelphi Capital LLP",1,"Management Firm",1,"2 George Yard","","","London","None","EC3V 9DH","United Kingdom","","","","","",""
112240,83459,"Adelphi Capital LLP",2,"Investment Advisor",1,"2 George Yard","","","London","None","EC3V 9DH","United Kingdom","","","","","",""
112484,40512,"Capital Fund Management SA",1,"Management Firm",1,"6 boulevard Haussmann","","","Paris","None","75009","France","+33 1 4949 5949","","+33 1 4770 1740","","","www.cfm.fr"
112484,40512,"Capital Fund Management SA",2,"Investment Advisor",1,"6 boulevard Haussmann","","","Paris","None","75009","France","+33 1 4949 5949","","+33 1 4770 1740","","","www.cfm.fr"
112485,40512,"Capital Fund Management SA",1,"Management Firm",1,"6 boulevard Haussmann","","","Paris","None","75009","France","+33 1 4949 5949","","+33 1 4770 1740","","","www.cfm.fr"
112485,40512,"Capital Fund Management SA",2,"Investment Advisor",1,"6 boulevard Haussmann","","","Paris","None","75009","France","+33 1 4949 5949","","+33 1 4770 1740","","","www.cfm.fr"
112541,90676,"RV Capital Management Private Ltd",1,"Management Firm",1,"Singapore Land Tower, 37th Floor,","50 Raffles Place","","","","048623","Singapore","+ 65 6829 7179","","+ 65 6491 5696","","vmangalgiri@rvcapitalfunds.com","www.rvcapitalfunds.com"
112541,90676,"RV Capital Management Private Ltd",2,"Investment Advisor",1,"Singapore Land Tower, 37th Floor,","50 Raffles Place","","","","048623","Singapore","+ 65 6829 7179","","+ 65 6491 5696","","vmangalgiri@rvcapitalfunds.com","www.rvcapitalfunds.com"
112542,90676,"RV Capital Management Private Ltd",1,"Management Firm",1,"Singapore Land Tower, 37th Floor,","50 Raffles Place","","","","048623","Singapore","+ 65 6829 7179","","+ 65 6491 5696","","vmangalgiri@rvcapitalfunds.com","www.rvcapitalfunds.com"
112542,90676,"RV Capital Management Private Ltd",2,"Investment Advisor",1,"Singapore Land Tower, 37th Floor,","50 Raffles Place","","","","048623","Singapore","+ 65 6829 7179","","+ 65 6491 5696","","vmangalgiri@rvcapitalfunds.com","www.rvcapitalfunds.com"
112770,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112770,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112771,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112771,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112772,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112772,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112773,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112773,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112774,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112774,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112775,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112775,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112776,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112776,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112777,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112777,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112778,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112778,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112779,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112779,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112780,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112780,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112781,83868,"Credit Suisse Fund Management SA",1,"Management Firm",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112781,83868,"Credit Suisse Fund Management SA",2,"Investment Advisor",1,"5, rue Jean Monnet","","","Luxembourg","None","L-2180","Luxembourg","","","","","","www.credit-suisse.com"
112809,87720,"Cheyne Capital Management (UK) LLP",1,"Management Firm",1,"Stornoway House","13 Cleveland Row","","London","None","SW1A 1DH","United Kingdom","+44 20 7031 7487","+44 20 7031 7375","+44 20 7968 7682","","cheyneinvestor.relations@cheynecapital.com","www.cheynecapital.com"
112819,10,"N/A",3,"Sub Advisor",1,"","","","None","None","","None","","","","","",""
112819,83248,"Double Eagle Capital Management",1,"Management Firm",1,"909 Lake Carolyn Parkway","Suite 1825","","Irvine","Texas","75039","United States","+1 972 869 6880","+1 214 668 1944","","","tkuehne@doubleeaglecapital.com","http://www.doubleeaglecapital.com/"
112819,83248,"Double Eagle Capital Management",2,"Investment Advisor",1,"909 Lake Carolyn Parkway","Suite 1825","","Irvine","Texas","75039","United States","+1 972 869 6880","+1 214 668 1944","","","tkuehne@doubleeaglecapital.com","http://www.doubleeaglecapital.com/"
112820,10,"N/A",3,"Sub Advisor",1,"","","","None","None","","None","","","","","",""
112820,83248,"Double Eagle Capital Management",1,"Management Firm",1,"909 Lake Carolyn Parkway","Suite 1825","","Irvine","Texas","75039","United States","+1 972 869 6880","+1 214 668 1944","","","tkuehne@doubleeaglecapital.com","http://www.doubleeaglecapital.com/"
112820,83248,"Double Eagle Capital Management",2,"Investment Advisor",1,"909 Lake Carolyn Parkway","Suite 1825","","Irvine","Texas","75039","United States","+1 972 869 6880","+1 214 668 1944","","","tkuehne@doubleeaglecapital.com","http://www.doubleeaglecapital.com/"
112834,88702,"IP Administracao de Carteiras Global Ltda",1,"Management Firm",1,"","","","","","","Brazil","","","","","","Not available"
112873,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112873,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112874,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112874,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112879,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112879,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112881,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112881,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112885,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112885,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112889,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112889,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112895,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112895,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112897,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112897,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112898,75917,"HSBC Alternative Investment Limited",2,"Investment Advisor",1,"78 St James's Street","","","London","None","SW1A 1EJ","United Kingdom","+44 20 7024 0592","","+44 20 7549 7553","","","http://www.hsbcril.com/Home/tabid/36/Default.aspx"
112898,80569,"HSBC Management (Guernsey) Limited",1,"Management Firm",1,"Arnold House, St Julian?s Avenue","","","St Peters Port","None","GY1 3NF","Guernsey","+44 1 481 709581","","+44 1 481 700031","","paulwrench@hsbc.com","www.hsbc.com"
112906,81488,"Securis Investment Partners LLP",1,"Management Firm",1,"12th Floor Heron Tower","110 Bishopsgate","","London","None","EC2N 4AY","United Kingdom","+44 207 933 4806","","","","vegard@securisinvestments.com","http://www.securisinvestments.com/"
112906,81488,"Securis Investment Partners LLP",2,"Investment Advisor",1,"12th Floor Heron Tower","110 Bishopsgate","","London","None","EC2N 4AY","United Kingdom","+44 207 933 4806","","","","vegard@securisinvestments.com","http://www.securisinvestments.com/"
113038,88583,"Lighthouse Investment Partners LLC",2,"Investment Advisor",1,"3801 PGA Boulevard, Suite 50","Palm Beach Gardens","","","Florida","33410","United States","+1 561 741 0820","","+1 561 748 9046","","","www.lighthousepartners.com/"
113039,88583,"Lighthouse Investment Partners LLC",2,"Investment Advisor",1,"3801 PGA Boulevard, Suite 50","Palm Beach Gardens","","","Florida","33410","United States","+1 561 741 0820","","+1 561 748 9046","","","www.lighthousepartners.com/"
